,id,Name,Latitude,Longitude
1030,1030,parvaz_cafe,35.79022559100870,51.35671198368072
1031,1031,roccopark_marzdaran,35.73451442450609,51.35813891887665
1032,1032,type,35.71305265427745,51.41912265704991
1033,1033,volo_parco,35.78965555286147,51.36038929224014
1034,1034,zhowan,35.77119455060458,51.37663006782532
1035,1035,cheese_factory,35.80477269023174,51.47680319845676
1036,1036,behdooneh,35.74731988811007,51.40518486499786
1037,1037,carota,35.76766734564587,51.35588049888611
1038,1038,waffle_plus,35.81571810585360,51.48384064435960
1039,1039,binam,35.74217050000000,51.27013480000000
1040,1040,lidoma_kakh,35.75661705007090,51.36377080546260
1041,1041,kariz_garden,35.77973362339635,51.44377782940864
1042,1042,tabiat-vip,35.75440903540129,51.42148226909649
1043,1043,black_bears,35.78614820528498,51.42649233341217
1044,1044,volga,35.71709130391130,51.41820708142860
1045,1045,viand,35.73166872815575,51.35604143142700
1046,1046,terrace,35.81826554800381,51.40904724597931
1047,1047,lebiina,35.79852331690512,51.44727140665054
1048,1048,amoobiook_icecream,35.70750356701080,51.37559787786030
1049,1049,gerrdo,35.72383763946657,51.46722838282585
1050,1050,nayrika,35.75486678833462,51.32991135120392
1051,1051,karfe,35.71371258723864,51.41379743814468
1052,1052,behrozan_tehranpars,35.72620348675035,51.51160955429077
1053,1053,river,35.75707390914842,51.44380867481232
1054,1054,pat,35.78262601820712,51.39818278688642
1055,1055,ashvan,35.70086352050919,51.31315455193544
1056,1056,viuna-heravicenter,35.76634858770149,51.47895285539562
1057,1057,viunaexpress_sana,35.80243637080105,51.45722910761833
1058,1058,hes_cafe,35.78732096465786,51.42354726791382
1059,1059,gerand_hayat,35.75752337611592,51.45575133753814
1060,1060,mania,35.73142704612235,51.58394068479538
1061,1061,game-cafe-gik,35.71633945087756,51.41772760776803
1062,1062,rouhi-cafe,35.69487766317981,51.43282557699422
1063,1063,peranah,35.77351873157967,51.36854052543640
1064,1064,persiangalf,35.74146167676340,51.40244364738464
1065,1065,whale,35.70194668207193,51.42370618879795
1066,1066,vozarahotelapartment,35.74445287978828,51.41183137893677
1067,1067,del,35.78331305873654,51.37797787785530
1068,1068,ghasremoj,35.75895230792796,51.43143028020859
1069,1069,yama,35.73078881323580,51.43578539599275
1070,1070,ariana-art-cafe,35.78657031362023,51.42829477787018
1071,1071,otagh_enqelab,35.69972224131832,51.40352994203567
1072,1072,boulevard,35.79755739652651,51.41302764415741
1073,1073,level4,35.80796598403154,51.42651647329330
1074,1074,bookcity,35.78246662930628,51.43635749816894
1075,1075,music,35.79976658091061,51.42785172945878
1076,1076,diplomat,35.72145865637420,51.42294242978096
1077,1077,raees-jam,35.72150438578060,51.42295718193054
1078,1078,lamiz,35.75881953728067,51.40977043658495
1079,1079,linecafe,35.75257689020270,51.36500000953674
1080,1080,opal,35.76288308932884,51.33648242801428
1081,1081,omid,35.72428729739558,51.30750417709350
1082,1082,kariz,35.77951330334193,51.44438937306404
1083,1083,azerbaijan_teahouse,35.70142459411149,51.39141928113531
1084,1084,sub,35.77912325374837,51.42165228724480
1085,1085,golestan1,35.67918561935471,51.41109591801069
1086,1086,bonjour-cafe,35.73581749261800,51.41743725454510
1087,1087,veis-cafe,35.70541400000000,51.40059300000000
1088,1088,rumi,35.78856035166620,51.43513297010910
1089,1089,radcafe,35.70152739198841,51.41169659793377
1090,1090,cofeyshe,35.71579562868022,51.42065584659576
1091,1091,icecream-reza,35.74484908602430,51.40483617782590
1092,1092,hessekhob,35.75840000000000,51.29140800000000
1093,1093,lavan,35.73854737715810,51.53135128319263
1094,1094,lalrservice,35.78996400000000,51.41507100000000
1095,1095,container,35.79356800000000,51.46407600000000
1096,1096,mahour2,35.71323077006940,51.41994948163880
1097,1097,saya,35.70064288391970,51.39806576229950
1098,1098,medico,35.76734800000000,51.41113300000000
1099,1099,vivacaffe,35.73686366530490,51.44284037297510
1100,1100,bam,35.69412200000000,51.37977200000000
1101,1101,linette,35.71937718024710,51.42257396762510
1102,1102,melange,35.73937200000000,51.43268900000000
1103,1103,arme,35.77889600000000,51.41453600000000
1104,1104,coffehe-gisha,35.73159500000000,51.37819300000000
1105,1105,ovan,35.75315433330280,51.32548157158630
1106,1106,emaratshahkar,35.69231900000000,51.48243700000000
1107,1107,vcafegholhak,35.76990800000000,51.44075200000000
1108,1108,raees,35.77005989489040,51.39689234505010
1109,1109,tiwan,35.80847552874229,51.40960514545441
1110,1110,derakhtginko,35.76922900000000,51.35998600000000
1111,1111,cake-studiousara,35.74511600000000,51.40024200000000
1112,1112,babylon-bistro,35.74500000000000,51.39933000000000
1113,1113,cavish,35.73615324778788,51.33612839155083
1114,1114,shato,35.76018200000000,51.33359100000000
1115,1115,setras,35.72877000000000,51.41562400000000
1116,1116,russia,35.71985800000000,51.40494300000000
1117,1117,papa-cafe,35.72634200000000,51.49294900000000
1118,1118,hayatshomare65,35.70291300000000,51.42111500000000
1119,1119,golha,35.69017740034020,51.41970331920060
1120,1120,shade,35.73351800000000,51.43994700000000
1121,1121,africa,35.73654000000000,51.41493600000000
1122,1122,agor,35.70135100000000,51.41673900000000
1123,1123,elsasaadatabad,35.76734200000000,51.37518700000000
1124,1124,parchak-cheese-house,35.74025993909902,51.40976272523403
1125,1125,sinama1,35.79630800000000,51.44175900000000
1126,1126,viunacafe,35.80257831395615,51.42233490943909
1127,1127,markof,35.69933234518842,51.40963196754455
1128,1128,sinama,35.80334200000000,51.42131400000000
1129,1129,labkhand1,35.71623063229165,51.50152780115604
1130,1130,upartmaan,35.71294164121228,51.41860060393810
1131,1131,baghmozemoghadam,35.68729500000000,51.40496500000000
1132,1132,emaratrooberoo,35.70160185422340,51.40589643534450
1133,1133,shahnameh,35.79107100000000,51.47719100000000
1134,1134,exit,35.70990947297530,51.40375380268470
1135,1135,loshaneh,35.80580712267910,51.43053503663400
1136,1136,chaibarcafe,35.80409800000000,51.44590800000000
1137,1137,lamizcafe,35.71993300000000,51.40522400000000
1138,1138,amir,35.72297206802729,51.40840083360672
1139,1139,armeniya,35.72433629144757,51.43840067088604
1140,1140,matino,35.80447847874091,51.42123553901911
1141,1141,hotelborjsefid,35.76647935612770,51.45605560658520
1142,1142,rick,35.79271456463248,51.35705530643463
1143,1143,ood,35.71121200000000,51.38446400000000
1144,1144,deno,35.73824064347460,51.31396605217930
1145,1145,mira,35.70044756577790,51.39071815902720
1146,1146,selfi,35.69960478061740,51.40452249460390
1147,1147,manoro,35.76358900000000,51.41080700000000
1148,1148,atigh,35.76620647223939,51.39523923397064
1149,1149,amirchocolate,35.70848133251505,51.46124839782715
1150,1150,roja,35.69380062459680,51.42578691244125
1151,1151,gooshe,35.70583352952320,51.42564454424480
1152,1152,rang,35.70905223104210,51.45206050065680
1153,1153,milieu,35.76303761774180,51.47617220878600
1154,1154,barn,35.72236200000000,51.43397400000000
1155,1155,reera,35.69697845712080,51.41143087659270
1156,1156,bofe-ketab,35.70936436250680,51.41355786160390
1157,1157,hotchocolateniloofar,35.73982581138260,51.43265768452640
1158,1158,karzin-vanak,35.75998344947008,51.40561468899250
1159,1159,coco,35.76983433672150,51.35844764811500
1160,1160,delo,35.71092375098214,51.31568408398607
1161,1161,vcafefelestin,35.70217557693610,51.40261103067230
1162,1162,dorsa,35.77197948149230,51.43905116225560
1163,1163,vionaplus,35.75679775031656,51.41733510419726
1164,1164,beniceandarzgo,35.79715438235600,51.44505858421326
1165,1165,jelatolab,35.75313141293060,51.37436628341675
1166,1166,naser,35.79343940421340,51.47677312533570
1167,1167,belin,35.70836535680385,51.41989946365356
1168,1168,melody,35.72515952310902,51.43489292822778
1169,1169,nescocafe,35.69960080739287,51.34761929512024
1170,1170,robertocafe,35.76366606646920,51.45572304725647
1171,1171,gozar,35.71551904122930,51.41941639573230
1172,1172,dodo,35.72187805175780,51.33625411987300
1174,1174,sepanj,35.74767553579640,51.40505611896515
1175,1175,lamiz-enghelab,35.70215047541600,51.39094871984270
1176,1176,lamiz-mirdamad,35.75996864374360,51.43410346872920
1177,1177,lamiz-tajrish,35.80725519729830,51.42803343929560
1178,1178,shano,35.77315944705590,51.43854868520820
1179,1179,samcoffee2,35.76578910445720,51.39859867487970
1180,1180,sousheh,35.76680688940940,51.39928531862390
1181,1181,un,35.71059037311291,51.40589296817779
1182,1182,hookagi,35.76184672980140,51.45998433420500
1183,1183,cafeeskan,35.74400687329378,51.41455633565783
1184,1184,nando,35.79600488333931,51.52584135532379
1185,1185,sadafmirdamad,35.75846774840831,51.44138932228088
1186,1186,panjere,35.70713000000000,51.39144900000000
1187,1187,khas,35.82025940140632,51.49214744567871
1188,1188,samcofe,35.79095645000510,51.41991360072090
1189,1189,cofenaderi,35.69484227614601,51.41676664352417
1190,1190,kincoofe,35.79858586202030,51.44820213317871
1191,1191,liv-liv,35.75941997869130,51.41024550663090
1192,1192,nazdikcoofe,35.71500510289724,51.41962051391601
1193,1193,anso,35.71021060291552,51.41429632902145
1194,1194,part,35.73829428606246,51.31375892087817
1195,1195,ascoffe,35.75471600000000,51.45241500000000
1196,1196,raya,35.71620558834338,51.42178773880005
1197,1197,kajeh,35.71520393284084,51.48967981338501
1198,1198,oriant,35.70239526865087,51.42583492372068
1199,1199,emarat-res,35.73292965416676,51.52829272672534
1200,1200,viuna-milad,35.74486105925892,51.37520313262939
1201,1201,lavender,35.80205121903650,51.41754550346330
1202,1202,andora,35.70229899294385,51.40428163111210
1203,1203,leoncaffee,35.74454512853170,51.39897286891937
1204,1204,viunanoor,35.72905611465337,51.42081409692764
1205,1205,langin-shahrakgharb,35.76549520488864,51.35863244533539
1206,1206,langingandi,35.75319595259999,51.41288495011395
1207,1207,cafe-sadaf,35.73930143885390,51.40943562932080
1208,1208,lido,35.72988848328007,51.49510324001312
1209,1209,vorta,35.70125457998380,51.39990091323850
1210,1210,paradizu,35.72337700000000,51.42929800000000
1211,1211,doris,35.75994110107420,51.46426773071290
1212,1212,shandizsoor,35.78788875303720,51.42131297104040
1213,1213,coffeelime,35.79167460086896,51.42326831817627
1214,1214,coffeesolehvanak,35.76673464268240,51.39924432476590
1215,1215,amirshokolatfarmanieh,35.80171860183281,51.45513832569122
1216,1216,b133,35.79423700000000,51.45040400000000
1217,1217,b30,35.72484555561483,51.42776370048523
1218,1218,b130,35.81147236856006,51.46447777748108
1219,1219,b36,35.75879858779355,51.44263386726379
1220,1220,b65,35.71274100000000,51.40320100000000
1221,1221,b6,35.76622034658230,51.39871537685394
1222,1222,spidgah,35.71418900000000,51.42191600000000
1223,1223,loupato,35.75866700000000,51.39616700000000
1224,1224,b19,35.77583500685278,51.41358581800887
1225,1225,paeez98shahrara,35.71586509402107,51.37143222145823
1226,1226,b60,35.80606686684501,51.44086026171033
1227,1227,b34,35.73608332445332,51.41538262367248
1228,1228,saghdoosh,35.75933581838830,51.46787881851196
1229,1229,first_cup_cafe,35.75829803029664,51.40841960906982
1230,1230,b109,35.80811052587041,51.42856836318970
1231,1231,spu,35.80623300000000,51.38416000000000
1232,1232,b21,35.77580041058694,51.41355335712433
1233,1233,selin,35.71796417236330,51.42312622070310
1234,1234,b23,35.74754061808424,51.33181063021766
1235,1235,pesto,35.72687240007407,51.37951612472534
1236,1236,pop,35.76749139020416,51.44163608551025
1237,1237,lamizvaliasr,35.70175507559960,51.40528094612070
1238,1238,icafe,35.76011404164069,51.43412590026855
